Title,Product URL,Price,Solder,Review,Review Number,Image URL,Crawl Time
You Have a Book in You - Revised Edition: Let Your Story Lead You On a Path to Success,https://www.amazon.com/You-Have-Book-Revised-Success-ebook/dp/B09B7Z1LBT/ref=sr_1_332?keywords=Kindle+Store&qid=1706499715&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-332,$2.99,Mark Victor Hansen,5.0 out of 5 stars,2,https://m.media-amazon.com/images/I/71pp4+Y2VYL._AC_UY218_.jpg,2024-01-28 22:42:00
Confessions of a Gentleman Killer,https://www.amazon.com/Confessions-Gentleman-Killer-Johnny-Payne-ebook/dp/B08HSJ871B/ref=sr_1_333?keywords=Kindle+Store&qid=1706499715&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-333,$1.99,Johnny Payne,4.1 out of 5 stars,4,https://m.media-amazon.com/images/I/81Y+n1PhKyL._AC_UY218_.jpg,2024-01-28 22:42:00
Aftershock: A Donovan Nash Novel (A Donovan Nash Thriller Book 5),https://www.amazon.com/Aftershock-Donovan-Nash-Thriller-Book-ebook/dp/B00R3KHC24/ref=sr_1_334?keywords=Kindle+Store&qid=1706499715&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-334,$1.99,Philip Donlay,4.5 out of 5 stars,"1,463",https://m.media-amazon.com/images/I/81SGHFXjLiL._AC_UY218_.jpg,2024-01-28 22:42:00
Kind of Blue: An Ash Levine Thriller,https://www.amazon.com/Kind-Blue-Levine-Thriller-Book-ebook/dp/B0043D2CEM/ref=sr_1_335?keywords=Kindle+Store&qid=1706499715&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-335,$1.99,Miles Corwin,4.2 out of 5 stars,"1,653",https://m.media-amazon.com/images/I/81VUFzcwJKL._AC_UY218_.jpg,2024-01-28 22:42:00
"The Aromatherapy Companion: A Portable Guide to Blending Essential Oils and Crafting Remedies for Body, Mind, and Spirit",https://www.amazon.com/Aromatherapy-Companion-Portable-Blending-Essential-ebook/dp/B0B7BDXPGM/ref=sr_1_336?keywords=Kindle+Store&qid=1706499715&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-336,$4.99,Jade Shutes,4.7 out of 5 stars,8,https://m.media-amazon.com/images/I/81qKIKfR2NL._AC_UY218_.jpg,2024-01-28 22:42:00
The Beloved Hope Chest (An Amish Heirloom Novel Book 4),https://www.amazon.com/Beloved-Chest-Amish-Heirloom-Novel-ebook/dp/B01HAKH230/ref=sr_1_337?keywords=Kindle+Store&qid=1706499715&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-337,$0.99,Amy Clipston,4.7 out of 5 stars,962,https://m.media-amazon.com/images/I/81qrti+SADL._AC_UY218_.jpg,2024-01-28 22:42:00
One to Go,https://www.amazon.com/One-Go-Mike-Pace-ebook/dp/B00NSQ0YPE/ref=sr_1_337?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-337,$1.99,Mike Pace,4.0 out of 5 stars,199,https://m.media-amazon.com/images/I/71gikWjpW9L._AC_UY218_.jpg,2024-01-28 22:42:10
Baseline Road,https://www.amazon.com/Baseline-Road-Orlando-Davidson-ebook/dp/B0BH6MYHGB/ref=sr_1_338?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-338,$2.99,Orlando Davidson,4.5 out of 5 stars,33,https://m.media-amazon.com/images/I/81m6pZafxkL._AC_UY218_.jpg,2024-01-28 22:42:10
Pegasus Down: A Donovan Nash Thriller,https://www.amazon.com/Pegasus-Down-Donovan-Nash-Thriller-ebook/dp/B013LJQZM8/ref=sr_1_339?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-339,$1.99,Philip Donlay,4.5 out of 5 stars,"1,449",https://m.media-amazon.com/images/I/81DZBoknz9L._AC_UY218_.jpg,2024-01-28 22:42:10
Frankly in Love,https://www.amazon.com/Frankly-Love-David-Yoon-ebook/dp/B07LDV5YBT/ref=sr_1_340?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-340,$1.99,David Yoon,4.4 out of 5 stars,"1,085",https://m.media-amazon.com/images/I/81H96Hsde6L._AC_UY218_.jpg,2024-01-28 22:42:10
Donorboy,https://www.amazon.com/Donorboy-Brendan-Halpin-ebook/dp/B00TRP51EY/ref=sr_1_341?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-341,$1.99,Brendan Halpin,4.2 out of 5 stars,65,https://m.media-amazon.com/images/I/91LzyIxUQJL._AC_UY218_.jpg,2024-01-28 22:42:10
Orphan Wish Island,https://www.amazon.com/Orphan-Wish-Island-SarahAnne-Carter-ebook/dp/B0B3529YK6/ref=sr_1_342?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-342,$0.99,SarahAnne Carter,4.8 out of 5 stars,8,https://m.media-amazon.com/images/I/61bjDZsf9DL._AC_UY218_.jpg,2024-01-28 22:42:10
Brave Hearted: The Women of the American West,https://www.amazon.com/Brave-Hearted-Women-American-West-ebook/dp/B09RQQTMK8/ref=sr_1_343?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-343,$1.99,Katie Hickman,4.5 out of 5 stars,143,https://m.media-amazon.com/images/I/91c6Mw0iRWL._AC_UY218_.jpg,2024-01-28 22:42:10
A Room Full of Night,https://www.amazon.com/Room-Full-Night-TR-Kenneth-ebook/dp/B07LDJM9F3/ref=sr_1_344?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-344,$1.99,TR Kenneth,4.3 out of 5 stars,72,https://m.media-amazon.com/images/I/9183fXnTxeL._AC_UY218_.jpg,2024-01-28 22:42:10
Winter Fire,https://www.amazon.com/Winter-Fire-Australian-Vacation-Erotic-ebook/dp/B06Y65FR7D/ref=sr_1_345?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-345,$0.99,Jess Dee,4.0 out of 5 stars,51,https://m.media-amazon.com/images/I/911eFw8iCqL._AC_UY218_.jpg,2024-01-28 22:42:10
Speed the Dawn (A Donovan Nash Thriller Book 8),https://www.amazon.com/Speed-Dawn-Donovan-Nash-Thriller-ebook/dp/B079P51SX8/ref=sr_1_346?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-346,$1.99,Philip Donlay,4.5 out of 5 stars,"1,121",https://m.media-amazon.com/images/I/81329+F3gSL._AC_UY218_.jpg,2024-01-28 22:42:10
White Smoke: An Action-Packed Survival Thriller (A Victoria Emerson Thriller Book 3),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDYyMjk3NTg4NTUwMDI4OjE3MDY0OTk3MjU6c3BfbXRmOjIwMDE0OTYxNzY5MjI5ODo6MDo6&url=%2FWhite-Smoke-Victoria-Emerson-Thriller-ebook%2Fdp%2FB0B35CG9QL%2Fref%3Dsr_1_347_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499725%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-347-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,John Gilstrap,4.4 out of 5 stars,930,https://m.media-amazon.com/images/I/71cE+5O1PkL._AC_UY218_.jpg,2024-01-28 22:42:10
Cowboy Seeking Nanny (Cowboys of Moss Creek Book 1),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDYyMjk3NTg4NTUwMDI4OjE3MDY0OTk3MjU6c3BfbXRmOjIwMDA1NDM5NTc4NDQyMTo6MDo6&url=%2FCowboy-Seeking-Nanny-Classifieds-Book-ebook%2Fdp%2FB08DM2SLCT%2Fref%3Dsr_1_348_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499725%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-348-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,Janice Whiteaker,4.5 out of 5 stars,"6,169",https://m.media-amazon.com/images/I/71UPQuR1BgL._AC_UY218_.jpg,2024-01-28 22:42:10
The Well of Ice (An Inishowen Mystery Book 3),https://www.amazon.com/Well-Ice-Inishowen-Mystery-Book-ebook/dp/B086KXFB9M/ref=sr_1_349?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-349,$0.99,Andrea Carter,4.4 out of 5 stars,252,https://m.media-amazon.com/images/I/81DyX8EoyBL._AC_UY218_.jpg,2024-01-28 22:42:10
Zoey the Pig,https://www.amazon.com/Zoey-Pig-Louie-Lawent-ebook/dp/B0B9CJH5DS/ref=sr_1_350?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-350,$2.99,Phoebe Cho,4.8 out of 5 stars,10,https://m.media-amazon.com/images/I/81k16yr6umL._AC_UY218_.jpg,2024-01-28 22:42:10
Giving Off Sparks (Ashton Heights Fire Book 2),https://www.amazon.com/Giving-Off-Sparks-Firefighters-Romantic-ebook/dp/B01M9ERNA9/ref=sr_1_351?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-351,$0.99,Sami Lee,4.2 out of 5 stars,62,https://m.media-amazon.com/images/I/91SWo6xBdVL._AC_UY218_.jpg,2024-01-28 22:42:10
The Wild Wind,https://www.amazon.com/Wild-Wind-Sheena-Kalayil-ebook/dp/B07ZTVKCM4/ref=sr_1_352?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-352,$1.99,Amazon.com Services LLC,4.0 out of 5 stars,18,https://m.media-amazon.com/images/I/81nyDbWPK7L._AC_UY218_.jpg,2024-01-28 22:42:10
Southside,https://www.amazon.com/Southside-Michael-Krikorian-ebook/dp/B00F0SVO2A/ref=sr_1_353?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-353,$0.00,Amazon.com Services LLC,4.1 out of 5 stars,40,https://m.media-amazon.com/images/I/81UXG2MhQKL._AC_UY218_.jpg,2024-01-28 22:42:10
Captured Rapture (Spaceport Mercy Book 3),https://www.amazon.com/Captured-Rapture-Galactic-Paranormal-Spaceport-ebook/dp/B071LD9CBH/ref=sr_1_354?keywords=Kindle+Store&qid=1706499725&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-354,$0.99,Lexxie Couper,4.4 out of 5 stars,3,https://m.media-amazon.com/images/I/91ocQ7Rb4FL._AC_UY218_.jpg,2024-01-28 22:42:10
Treachery Times Two (Koa Kane Hawaiian Mystery Book 4),https://www.amazon.com/Treachery-Times-Kane-Hawaiian-Mystery-ebook/dp/B091FZDDPW/ref=sr_1_353?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-353,$1.99,Robert McCaw,4.4 out of 5 stars,172,https://m.media-amazon.com/images/I/91XeUpCAVAL._AC_UY218_.jpg,2024-01-28 22:42:20
Salt Sugar Fat: How the Food Giants Hooked Us,https://www.amazon.com/Salt-Sugar-Fat-Giants-Hooked-ebook/dp/B00985E3UG/ref=sr_1_354?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-354,$1.99,Michael Moss,4.6 out of 5 stars,"3,271",https://m.media-amazon.com/images/I/81f95r635rL._AC_UY218_.jpg,2024-01-28 22:42:20
Disappeared,https://www.amazon.com/Disappeared-Bonnar-Spring-ebook/dp/B09F1Z3TJP/ref=sr_1_355?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-355,$1.99,Bonnar Spring,4.6 out of 5 stars,49,https://m.media-amazon.com/images/I/81WxTua8idL._AC_UY218_.jpg,2024-01-28 22:42:20
Broken Genius,https://www.amazon.com/Broken-Genius-Will-Parker-Thriller-ebook/dp/B084DCVBQY/ref=sr_1_356?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-356,$1.99,Drew Murray,4.3 out of 5 stars,158,https://m.media-amazon.com/images/I/91wd6v7QhWL._AC_UY218_.jpg,2024-01-28 22:42:20
The Panda Cub Swap,https://www.amazon.com/The-Panda-Cub-Swap-ebook/dp/B0B98KPN2D/ref=sr_1_357?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-357,$2.99,Beth Bacon,5.0 out of 5 stars,10,https://m.media-amazon.com/images/I/81FNg5l3-pL._AC_UY218_.jpg,2024-01-28 22:42:20
"Voyage of the Damned: A Shocking True Story of Hope, Betrayal, and Nazi Terror",https://www.amazon.com/Voyage-Damned-Shocking-Betrayal-Terror-ebook/dp/B00KQZY3HK/ref=sr_1_358?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-358,$0.00,Gordon Thomas,4.4 out of 5 stars,936,https://m.media-amazon.com/images/I/81rhtRl10lL._AC_UY218_.jpg,2024-01-28 22:42:20
Downfall,https://www.amazon.com/Downfall-Mark-Rubinstein-ebook/dp/B09X5YXTV6/ref=sr_1_359?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-359,$1.99,Mark Rubinstein,4.1 out of 5 stars,40,https://m.media-amazon.com/images/I/717k+o-ra+L._AC_UY218_.jpg,2024-01-28 22:42:20
Hope Rides Again: An Obama Biden Mystery (Obama Biden Mysteries Book 2),https://www.amazon.com/Hope-Rides-Again-Mystery-Mysteries-ebook/dp/B07JFK6SVV/ref=sr_1_360?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-360,$1.99,Andrew Shaffer,4.5 out of 5 stars,651,https://m.media-amazon.com/images/I/81tXfEHgl2L._AC_UY218_.jpg,2024-01-28 22:42:20
Dying Art,https://www.amazon.com/Dying-Art-Joe-Kilgore-ebook/dp/B0B34ZLF38/ref=sr_1_361?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-361,$1.99,Joe Kilgore,5.0 out of 5 stars,3,https://m.media-amazon.com/images/I/71EdUOrzt6L._AC_UY218_.jpg,2024-01-28 22:42:20
"Meredith, Alone",https://www.amazon.com/Meredith-Alone-Claire-Alexander-ebook/dp/B09TZXYZ4N/ref=sr_1_362?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-362,$2.99,Claire Alexander,4.2 out of 5 stars,"2,747",https://m.media-amazon.com/images/I/81R+IKY7XzL._AC_UY218_.jpg,2024-01-28 22:42:20
Noble Beginnings: A Thriller (Jack Noble Thrillers Book 1),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDYzOTA3MDg4ODAyMDI4OjE3MDY0OTk3MzY6c3BfbXRmOjIwMDAzNjg0NjI5NDMyMTo6MDo6&url=%2FNoble-Beginnings-Jack-Thriller-ebook%2Fdp%2FB009K8RHNQ%2Fref%3Dsr_1_363_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499736%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-363-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.99,L.T. Ryan,4.0 out of 5 stars,"35,247",https://m.media-amazon.com/images/I/91pXKpUfGgL._AC_UY218_.jpg,2024-01-28 22:42:20
Cowboy Seeking Nanny (Cowboys of Moss Creek Book 1),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NDYzOTA3MDg4ODAyMDI4OjE3MDY0OTk3MzY6c3BfbXRmOjIwMDA1NDM5NTc4NDQyMTo6MDo6&url=%2FCowboy-Seeking-Nanny-Classifieds-Book-ebook%2Fdp%2FB08DM2SLCT%2Fref%3Dsr_1_364_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499736%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-364-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,Janice Whiteaker,4.5 out of 5 stars,"6,169",https://m.media-amazon.com/images/I/71UPQuR1BgL._AC_UY218_.jpg,2024-01-28 22:42:20
"Medicine and Mayhem: The Dr. Laura Nelson Files (The Laura Nelson Series, Books 1-4)",https://www.amazon.com/Laura-Nelson-Collection-Patricia-Gussin-ebook/dp/B01CPZ845U/ref=sr_1_365?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-365,$1.99,Patricia Gussin,4.4 out of 5 stars,821,https://m.media-amazon.com/images/I/810Y+bhzLwL._AC_UY218_.jpg,2024-01-28 22:42:20
The Crossing,https://www.amazon.com/Crossing-Ashby-Jones-ebook/dp/B0B352G6H3/ref=sr_1_366?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-366,$1.99,Ashby Jones,4.5 out of 5 stars,36,https://m.media-amazon.com/images/I/715r-Fo-HML._AC_UY218_.jpg,2024-01-28 22:42:20
Category Five: A Novel (A Donovan Nash Thriller Book 1),https://www.amazon.com/Category-Five-Donovan-Nash-Thriller-ebook/dp/B0094GWY4G/ref=sr_1_367?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-367,$1.99,Philip Donlay,4.5 out of 5 stars,"2,344",https://m.media-amazon.com/images/I/71fwmqOwNNL._AC_UY218_.jpg,2024-01-28 22:42:20
"The Complete Guide to Healthy Drinks: Powerhouse Ingredients, Endless Combinations",https://www.amazon.com/Complete-Guide-Healthy-Drinks-Combinations-ebook/dp/B09W3XKKC7/ref=sr_1_368?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-368,$6.99,America's Test Kitchen,4.4 out of 5 stars,51,https://m.media-amazon.com/images/I/91aWPMEbkBL._AC_UY218_.jpg,2024-01-28 22:42:20
Hope Never Dies: An Obama Biden Mystery (Obama Biden Mysteries Book 1),https://www.amazon.com/Hope-Never-Dies-Mystery-Mysteries-ebook/dp/B075HY5NPF/ref=sr_1_369?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-369,$1.99,Andrew Shaffer,4.2 out of 5 stars,"1,932",https://m.media-amazon.com/images/I/81B8RQ6XpBL._AC_UY218_.jpg,2024-01-28 22:42:20
Intern Talk: A Guide to Walking the Walk,https://www.amazon.com/Intern-Talk-Guide-Walking-Walk-ebook/dp/B08KFMPY5B/ref=sr_1_370?keywords=Kindle+Store&qid=1706499736&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-370,$1.99,Amazon.com Services LLC,<missing product review>,<missing product review number>,https://m.media-amazon.com/images/I/71ps4v0StfL._AC_UY218_.jpg,2024-01-28 22:42:20
Death Angel,https://www.amazon.com/Death-Angel-Martha-Powers-ebook/dp/B001CPL5HO/ref=sr_1_369?keywords=Kindle+Store&qid=1706499745&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-369,$0.00,Martha Powers,4.3 out of 5 stars,485,https://m.media-amazon.com/images/I/61-4bS9tpsL._AC_UY218_.jpg,2024-01-28 22:42:30
Buffett: The Making of an American Capitalist,https://www.amazon.com/Buffett-American-Capitalist-Roger-Lowenstein-ebook/dp/B00DPTL2F0/ref=sr_1_370?keywords=Kindle+Store&qid=1706499745&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-370,$1.99,Roger Lowenstein,4.7 out of 5 stars,"1,225",https://m.media-amazon.com/images/I/81ZYHquqCxL._AC_UY218_.jpg,2024-01-28 22:42:30
Legally Blonde,https://www.amazon.com/Legally-Blonde-Amanda-Brown-ebook/dp/B087WHQCFR/ref=sr_1_371?keywords=Kindle+Store&qid=1706499745&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-371,$1.99,Amanda Brown,4.0 out of 5 stars,546,https://m.media-amazon.com/images/I/71tfz5FXk1L._AC_UY218_.jpg,2024-01-28 22:42:30
Endless Lust (Deadly Sins Book 1),https://www.amazon.com/Endless-Lust-Deadly-Sins-Book-ebook/dp/B07JMRV4SW/ref=sr_1_372?keywords=Kindle+Store&qid=1706499745&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-372,$0.99,Lexxie Couper,4.7 out of 5 stars,3,https://m.media-amazon.com/images/I/81Qy+4LEL3L._AC_UY218_.jpg,2024-01-28 22:42:30
